cmt_col,labels
Chả sao các anh ạ bọn em vẫn ở đây cơ mà chả giải lần này thì giải lần khác chả năm này thì năm khác các anh vẫn cầm chuột vẫn ôm bàn phím là bọn em vui rồi,0
M không cô đơn đâu .fan đông thì top 1 là bth,0
Khánh Chi lúc nào cũng trẻ đẹp mặc đồ gì cũng đẹp . E hâm mộ sắc vóc chị lắm 💕,0
Già mà dơ zạy aba,0
Nhuận Điền e lấy ảnh trên mạng thôi 😄,0
Tu bi không tình yêu...,0
Anh Việt ăn bưởi k,0
Từ khi biết Tùng sói thì mình biết thêm đc rất nhiều loại Ngôn ngữ nước ngoài 😂😂😂,0
Hanh Viet cho ông lên top để đỡ thấy mấy câu đấy đm cmt đúng 1 câu ko chán hay sao,0
1 nghĩa cử thật cao đẹp,0
dơ vl,1
Nghèo bày dạt nỏ.bién di me oi,2
Nuôi ông già tốn bỉm sữa quá!!,0
Gánh gánh cái l má tui bây à. Cái gì củng dân.,2
Trend này thì thua :))),0
"Khi còn ngồi ghế cao, chúng nó kiêu căng, hợm hĩnh, còn viết sách dạy người. Tự mình cho mình là vĩ đại, là quang vinh. Đến khi cháy nhà mới ra mặt chuột. Cũng bởi dân ta ngu quá lợn, nên để chúng nó dễ làm quan. Cũng bởi cái thể chế độc tài, độc đảng nên mới tạo ra một chế độ bốc phét ăn tiền mà ăn to đến mức chúng ta ko thể tưởng tượng được.",2
Nội cái mông là thấy trời sinh một cặp rồi :)),0
Xóa kênh đi ông giáo êi. Quân tử nhất ngôn chứ. =)),0
Lượng like lại nhắc về ký ức thầy ạ,0
Sao cong an kg vao cuoc,0
Cái lỗn cát khôg 😂,1
Ồ. Vậy cái vụ vinashin toàn mấy ôg ngu nhỉ😁? Bạn giỏi thật,2
Có giáo án này không :)),0
Ko có gì bất ngờ. Chỉ là sớm hay muộn nước Anh sẽ toang thôi. 😏,0
Ở Việt Nam chúng tôi vẫn làm thế,0
Phương Hằng Nhân viên bán hàng mới ghê,0
được a ưi,0
Thôi m kut diiiii !!!!!,2
làm video reaction lông nách đi anh,0
"nge hoài chán miết...có biến ỏe biển đông chưa vào đọc đã biết "" QUAN NGẠI """,0
phân biệt đc đó nhưng độ không đc thông minh vẫn như nhau thôi không cần so sánh :V,0
Nói gì tầm này nữa ...,0
Nút thả haha bị hỏng hay sao ý ae à,0
"Bạn nào bị mụn, da xấu, lcl to, dầu. Ib mình nhé. Cam kết k khỏi hoàn tiền. Vào album mình xem thêm. Tư vấn chữa mụn miễn phí",0
Tôi cần anh Tùng,0
Cám ơn thầy nhaa,0
nguyễn viết tuyên chơi cả chửi à em ! A cũng trong số chúng nó đấy ! Hic ! :)) chyền vãi cả chyền !,0
Đang trao giải Oscar đấy. Đề cử nhanh đi các ông,0
Vi Kimi Anh Quyen Le Trần Băng Linh Khánh Trần Quỳnh Hoa muốn kiếm tiền mùa dịch hông nè,0
Okey thầy eiii,0
Chị hiếu nay mặt đồ khiêu gợi quá nghen,0
Hải Yến có câu nói là ( ko thích nhìn đéo ai bắt xem ),2
Thí chủ cho bần tăng xin video =)),0
Thầy bị trúng lời nguyền :))),0
Cười mún rụn hàm 😂😂,0
Tran Dan khung lam tro con nich,2
Hi châu. Cho a sdt của e nghen.,0
Haha lại ba que xỏ lá,2
Hít keo chó nhiều quá dẫn tới hậu quả bị ngáo đá,0
Duy Ngoc Vu đi qua thôi cũng nhiễm sợ thế,0
Ninh Trần xin beat nhạc với huheo :<,0
Đại Nghĩa viết nhanh quá nó tự cho chữ =))),0
Tủi thân đêm thức trắng,0
Hôm nay nó k đi sinh nhật mèo hàng xóm à anh Độ😂,0
Nghe thì có vẻ vô phục nhưng nghe nhiều lần thì rất thuyết lý :v,0
Tờ khai y tế của Tuấn Hưng.,0
Ông già nhà thằng tùng đi đâu r để tk con ở nhà chơi một mih z :v,0
"Nhìn gần thì như thk đần, Khi thì lại gần Ôi ông Trần Dần!!!",2
Đm k tham xem có chết k :v ai bắt thích đớp k 500 :v lúc cầm tiền sao k nghĩ đi :v,1
Iu me dt va con coi 2 3 lân luon ma k thay chan,0
Hiêu Sắc Hiếu,0
coi chưa đã mà hết mất,0
Thì ra hàn lạc hậu vậy VN đã có từ xa xưa :)),0
Yêu chị :,0
có ai có fb real của trần dần k cho tôi xin,0
Dáng selfie mới m ả Nguyễn Vân,0
Nhìn mặt đẹp gái mà cái tính lại xấu xa thế này.,2
Quốc Thắng Trương Nguyễn Phương Thùy làm giàu hong có khó,0
"Chj noi chuyen duyen  pua,,dung chat mien tay  💗💗",0
Thèm burn real ghê Nguyen The Huy,0
💔,0
"Ngày xưa thầy giáo tao đã khuyên bọn con trai lớp tao rằng: “ Bất cứ việc gì trong thiên hạ, cứ đem về hỏi vợ, rồi làm ngược lại là xong”",0
đc mấy hôm,0
Troi day hoa binh nhu the nay sao?,0
Trend này việt nam có lâu lắm r mà 🤣🤣,0
Dm...thằng assmin phản lại cái động...gác máy cái mả cụ mày...sao mày không nghĩ dây dt bị cá mập cắn...dm...,2
Còn đâu những trận bóng ngày xưa:((,0
viêt nam sẽ chien thắng,0
Julia Trần đây là so đúng k,0
38:42 :)) giờ thì cháu tin bác nằm vùng rồi :)),0
Voliber nữa,0
Đâu phải khác nhau mỗi cách đánh =)),0
Cực kì thuyết p.....,0
"Hồi nào tới giờ cứ ngỡ Lưu Vĩnh Phúc là anh hùng tàu giúp dân Nam diệt Pháp, không ngờ hắn là thổ phỉ còn ác hơn cả quân Pháp.",2
Trần Vinh,0
Cảm ơn thầy. Quá hay,0
Ẻm này người đâu ý chứ Thái Bình quê tôi k có người như này 😞,0
vẫn thích quả tóc hồi xưa của anh ĐỘ,0
Anh sai rồi idol ạ,0
Phong Thanh 🤣🤣🤣,0
Cường Sirô Va thử cái đứt gân chân ngay,0
cực kì thuyết phục abe,0
Mới xem mà thấy ngưỡng mộ cô,0
Cảm giác khi xem xong...,0
i10 cho tròn,0
Co deo vag nhieu cho lih loc mat hon,0
Sợ run người 🙂,0
Anh cây ti em của một bà mẹ có 1 công ti nào đó,0
Trung tretrau :))),0
Là cái nước mà ai cũng biết là ai đấy. Nhưng CP đéo dám nói ra,2
Mọi người like ủng hộ mình nha. Cám ơn chúc mọi người nhiều sức khỏe.,0
lên con cac gì nữa lộc phải là yên nghỉ chứ,0
mem duy nhất nhớ đc tên từng admin và từng vị trí chức vụ =))))) thế có nhớ nghề nghiệp của mỗi người hok nạ ;;))))))),0
Cho mò cu là chu cà mo haha,0
Liên oanh vui lm.cho xem,0
Lấy vợ k nhất thiết là phải hợp nhau a ak mà quan trọng là dù là vợ hay ck phải nhịn đc nhau yêu thương nhau bỏ qua những lỗi lầm cho nhau biết chia sẻ cho nhau,0
nghe tưởng vô lí nhưng lại thuyết phục ae ah,0
Chợt nhận ra ô làm điều đó để tăng tương tác,0
Sim số đẹp ib e nha,0
Đừng tự sướng nữa,0
Chủ tiệm bánh mì tộc trưởng và ng bạn?,0
Trung bá zoe,0
Chuoi mà cái mặt hiền mà đẹp gái quá chị ơi,0
camera xuất sắc một chiếc điện thoại tốt cho ae nào cần,0
Duy Trần xin video vs bn ơi,0
Trung cọc quá zậy =))),0
Fan Mềm đâu vào điểm danh rồi tự an ủi nhau đi mấy thằng lol :((,1
Khaigiảng thấy ny chụp ảnh cùng bạn thân ny :((,0
Thanh Huyền bác be hôm đấy cũng đi qua thôi đấy. Sợ quá,0
Nam Nguyễn cố lên nha cy 😗,0
Trung Hieu Pham a thấy e vừa khen hôm trước xog nè 🤔,0
":v Chuyện quá là bình thường ở cái đất nước này. Con đường trước nhà t cũng thế, bị bẻ cong thành gấp khúc vì phải né cái bếp cũ nhà ông cựu phó chủ tịch huyện.",2
Huyền Khánh Phùng Cực kì thuyết phục!,0
Like đi rồi vào Google dịch thử,0
hí hí,0
"thật sự xin lỗi các bạn, con chó tên là Thành Lê nhà mình xổng chuồng lên đây cắn càn, để mình nhốt nó vào chuồng :( thật sự xin lỗi",2
🤦‍♀️,0
Chi yêu đẹp quá. Mong chi dây cho con linh bai hoc,0
Ngưỡng mộ lòng hảo tâm của các mạnh thường quân đã hết lòng giúp đỡ người trong hoạn nạn. 🙏🏻,0
: D,0
"Đổi chiêu rồi nhé, mình gửi đi được nhưng ngta ko nhận đc =))",0
Gần toàn gái xinh mà hành xử kém quá.,1
Cái lôz,1
.chúc mừng thầy nha 🎉,0
Phim hay lắm,0
Abe đang ở HN nha ae 😂😂,0
khô lời 😞,0
sống chậm thui mn :))),0
"Dm tao còn nhớ lần t đi thi học sinh giỏi lớp 9 môn vật lý mẹ t nấu chè độ cho t ăn , sáng đi thi vui vẻ vào thấy đề dễ làm nhưng mỗi tội mẹ tao nấu độ đen chúng m ạ , nên t làm bài được hết nhưng câu ngu nhất vẫn là 7×7 = 14 đm nhục vl",1
ngon vậy ư?? hàng nk ngonn lànhh mà,0
Búi tóc tùng đâu?,0
linh vật của team 🤣,0
Hihihttps://youtu.be/YajZxO38zF4,0
thầy đéo xoá kênh kêu gọi học trò report cho bay kênh thiệt luôn :)),0
Sắp có sản phẩm hợp tác với bên JAV nha các học trò,0
"An ninh và tình báo vn Nên tiêu diệt tên trần dần này, tên điên khùng.",2
Chị giàu quá mà sao thiếu tiền minh hiếu chưa trả dị chị,0
Ở Việt Nam còn tự nguyện chứ sang Anh thì bị coi như toi,0
Thế nên ai cũng yêu quí bác Dần chứ không ưa gì bọn ba que rách năm 2020 rồi vẫn ngu,2
Trước e xem anh trúng cái chuột mà 2 tháng r còn chả thấy họ gửi,0
Đâu cx có gil,0
Xin video vs,0
"Dăm ba câu hỏi làm khó đc a t, câu hỏi tiếp theo: Tộc Trưởng nhìn giống ai nhất ?",0
Đào Duy Thạnh thích vậy cho nó có điển nhấn,0
Cường Mày có hiểu không ?!,0
bà hà thâm hơn dái chó 🤣🤣,2
đây là aba sao khi già,0
Hóng các thánh yêu Sản !!,0
Minh Nguyen sắp đc thịt ch trưởng thì nghe tin động trời,0
Dui dẻ hổng quạo nha ad 🤣🤣🤣,0
Góc quảng cáo,0
chuẩn giá án rồi,0
Em đề nghị bộ GD nên có qđ sớm nếu k muộn sẽ hối tiếc cả đời,0
Yêu cl gì? Nhà bao việc,1
Dễ thương quớ à,0
1 ng Thầy với những Giáo Án đỉnh kout :)),0
Nhâm Nguyễn nhân mộc nhĩ với thịt băm :))),0
Lâu lâu được một pha là cứ đem ra khoe hoài :),0
"Tran Mai Anh ơ em nhìn ng anh kiểu đàn ông 6 múi thế kia , anh còn kìm sức mạnh k hỏng máy r đấy 😌",0
Em sẽ sub cho abe kênh mới yên tâm nha abe :>,0
Hello chi ba chuc chi ngay moi vui ve va hp .0966349773,0
Thịt chó chấm sữa,0
Lợi clmn chứ lợi,1
đeo ít vàng thì cướp nó rình rập chứ đeo nhiều vàng là cướp nó sợ chả dám hỗn nhìn thế lực thế cơ mà,0
vl tên ạ =)),0
Rắn zovanhoa,0
Oce,0
ayy zaaa chụp ở Mộc Châuu?,0
HHa,0
Lại Hợp Sâm wtf ?????,0
bại cái đcm m cút QC cl mày đa cấp lừa đảo à 😂😂 đm con yến,2
"Cô ba kể ra nguyên gia phả giàu quá trời ủa chưa nghe tới khúc cô ba có cái gì????????🤔 Mấy cái kia của ng ta mà ai rảnh đi hứng nuôi cô ba.
Của nã của cô ba chưa nghe kể",0
Duy Anh Pham dm,2
Huy Engraving xin video vs bn ơi,0
Cho tao hỏi “tiếc diên” là clgv:))))),0
Ò ó o,0
Yo,0
"Đây là ảnh của tao ,tới mày",0
tháng kiếm đc có 7-8tr mà mới mua con laptop Razer đang trả góp nữa thì sao đủ sống anh ơi 😂 😂,0
"Bọn phản quốc lúc cặc nào cũng than nghèo kể khổ. Ngồi nhà cả ngày, soi mói báo mạng kích động bạo lực. Bảo sao thất nghiệp với vô học. Về xứ cali chúng mày đi. Mới xả súng đấy. :))))))))",2
Anh tôi,0
Đm chúng m k đi ngủ à...sống chậm thôi,0
Đoàn Văn Ngọc Sơn Trung Sì Núp Đót - 3GaGang,0
Dm con bóng muộn màng nhìn gốm vkl,2
Tạ Đình Sơn ko bật sub hơi khó nghe thật nhưng nó có sub r mà,0
Bình thuận nè mai cách ly nghe Trần Ngà,0
Ba quạt:)),0
Vải của now tốt nè,0
nghe mắc i* quá abeeee,2
Gi oi.gi de thuong qua.,0
Bay đến đít rồi mà h vẫn la liếm ở đây,1
K phải la em ý cầm ngược mà la cuốn sách in bìa ngược đấy. Xem lại clip ma thấy nghẹn,0
Ý kiến riêng.,0
Bê lol chạy quanh nhà 😂😂😂,1
"Có tiền, có xe mà ý thức thua điểm thi hóa của cháu nữa :\""((",1
Miệng gượng cười nhưng lệ đổ trong tymmm😯,0
😁😁,0
Nguyễn Phan Hoài Ninh ai kêu gáy sớm giờ khỏi có cơm ăn:)),0
Nguyễn Bảo Nguyên z là lâu nay mik bắt kịp trend 😂😂,0
Bông Xù Ngọc Hiền Le Hoang Phuong Uyen Quynh Nguyen đích thị là cô giáo,0
Đáng yêu thực sự,0
Tây nó k thích đeo khẩu trang cho lắm nhỉ😂,0
- là lỗi của chị Nhung nữa :<,2
Đồ hiệu Cao Bằng đấy =))),0
Không phận cái đcmm thg ad ngu như chó,2
Nguyễn Trọng Hiệp thuê nhưng không được cắm bạn nhé. 😂,0
Gil đi lạc đâu đây,0
"Nói chuyện thiếu văn hóa , tục tiểu , không ra gì",2
Nguyễn Phạm Quỳnh Vy Thuyên Võ tao nhớ tới con Sim Nguyen liền luôn á :)))))))))))))),0
Thât mến mộ minh hiếu ghê luôn.đây mới gọi là ng mtây thât thà chất phát,0
Jack thay đổi tý á mà,0
Cô Ba vàng Ngọc giật tiền của Minh Hiếu,0
Nhi Pinky ngắn qué b ui huhuhu,0
Huỳnh Hiệp Thiện aba là bột giặt 😏😁😁,0
Cực kỳ thuyết phục :))),0
Sống chậm thôi ae ơi,0
"Hương Quỳnh a là a thua T luôn r e, riết k có từ ngữ nào để nói",0
Mong bản thân có thể vui vẻ mỗi ngày.,0
Bác có năng khiếu làm ủy ban đấy,0
"Môn phái ""búa liêm'"" mà!!!",2
Cái quần què gì thế này chời :))),1
Bede ha j,0
Này đẹp hơn,0
Sống chậm thôi các má =)),0
Phuong Tran đk,0
"Đánh con mẹ gì trúng 20k, xao lol :))",1
Ở đấy ngột ngạt mà còn đi lại được :)) ở chỗ kia thì đeo có cơ hội đi như vậy đâu mà ngột vs chả ngạt hihi,1
Người Việt mà đéo được về Việt . Đâm đầu chết mẹ đi cho mấy mà vừa lòng .,1
nhìn cây bút kia bắt mắt ghê?,0
Mình đã nghiên cứu và kết luận là tại thuỷ triều đỏ nhed,0
E tin Người này có thể thay thế sena đc :)),0
Cuộc sống thú vị hơn khi bạn xamlol,1
No banh lon  dam danh nguoi ta k chac de yen cho may danh,0
van de ko ra khoi nha tat nhien cop an mu mat,0
29:59:00,0
Cùng là nghệ sĩ mà người hưởng ứng cách ly,0
Nhậu riết rụng hết lông,0
yêu chị minh hiếu quá lisa cai lậy :))),0
Cho hỏi cái này thật ko ad,0
Mai Thu Phương hnao đi make nhớ bảo nta :),0
.chúc mừng thầy nha 🎉,0
"ngủ ngoài nhé,tối nay chúng ta sẽ k thấy anh Độ live",0
Tô Phước Sang ai xin thì add rồi ib t,0
Trân trọng lúc còn nhỏ được ăn Tết bên gia đình❤️🙆‍♀️,0
Trung tâm thần :))),2
Như 2 giọt nước chỉ khác mỗi mặt,0
Hài hước mà,0
Tuổi như ông thì ông Trump muốn cho chết rồi đó. May cho ông làm cố vấn 3 đời cho tổng thống Mỹ nên ông mới còn sống. Nếu ông chết thì hơi buồn vì mất đi một diễn viên tấu hài.,0
Mc nhạt quá,0
AE THẤY HAY THÌ CHO MÌNH XIN 1 ĐĂNG KÝ VỚI Ạ,0
Minh Doan cái mô pk mới ăn nghe cha,0
Bá ba cho con ít con lo cho ba mẹ con đi má ba  .. 0355887313,0
Trần Hải Ninh ???,0
Chi oi co cach nao lam giau giong nhu chi ko ? Chi cho e voi cam on,0
"@Anh Nguyen ko pk là bạn hàng mấy năm, nhưng từ lúc mình học 10-11-12 tới giờ ra trường kung3-4 năm rùi mình từng kp fb với bã nick trần đoàn là có thật, bé nịu kung là thật, bà này bán hàng onl lâu rùi, từ lúc chưa phẫu thuật là thật, với bà này quê cần Thơ xong từ khi chuyển giới thì chuyển đi sống nơi nào rùi.",0
"Tại kỉ năng xạo loz của thầy tăng lên , nên học sinh chăm chỉ hơn á thầy 😁",2
"Yến Nhi ừ thì hoa, còn mình thì bắn tymmm",0
Mong thầy sẽ đưa ra những giáo án mới cho bọn em và những reaction bổ ít như là Láy Máy Bay của bình gold chẳng hạn 😂,0
"hỡi những người anh em thiện lành, ai có info thằng Darius vs Jarvan cho mình xin nhé, có hậu tạ.",0
Kay vl đang ngon bỗng nhớ lại mấy chuyện sân si suýt cười ỉa =)))))) Triệu Huy Tú,1
Thằng nằm kế bên láy máy bay hả,0
Ngẫu nhiên à anh ??,0
Ơ tưởng thầy chơi gay 😢,2
Hong Phuc thằng này chuyên gia nhai câu này,0
bút nhìn yêu vậy trời,0
Cay quá nhỉ,0
Ai dè 0155 rồi nên tính làm 0175,0
Chó việt cộng lo ăn cứt chó tàu nên đâu quan tâm phù vs chả xa :)),2
Sully Hồ Tuân Anh Trinh dạy hư nhỏ k,0
nghe có vẻ vô lý nhưng lại hết sức thuyết phục :),0
Mọi so sánh Mỹ và Việt Nam đều khập khiễng .,0
Có đứa nào muốn như anh độ k làm tí với t 1 mũi tên trúng 2 đích luôn😌,0
Vũ Đình Huấn =))))))))))),0
toang .mất tết.😂😂,0
các bạn xem thời sự vn lúc 19 h tối qua mới thấy đáng buồn cho cái chế độ này.biển đã như vậy mà chúng nó vẫn cố khuyến khích ng dân đi biển để phát triển du lịch.lợi ích chúng nó vẫn đặt lên hàng đầu con ng chỉ là muỗi thôi,0
Đảng đã cho ta mùa xuân đầy ước vọng.,0
Sao căn vậy,0
Giang hồ c nói xạo khi nào nó bắt con quỷ này trực tiếp lên mới tin chứ mấy thag giag hồ ra quai vậy thôi. Chỉ đc cái mieg,0
Sời đcm nhìn quả mãnh thú chất ko?🙂,1
"Đẹp trai,tài giỏi,hát hay là những thứ không có ở thầy ba:)))",0
